"","Burn1_TF1","Burn1_TF2","Burn1_TF3","Burn1_TF4","Burn1_TF5","Burn1_TF6","Burn1_TF7","Burn2_TF1","Burn2_TF2","Burn2_TF3","Burn2_TF4","Burn2_TF5","Burn2_TF6","Burn2_TF7","Burn2_TF8","Burn2_TF9","Burn2_TF10","Burn2_TF11","Burn2_TF12","Burn2_TF13","Burn2_TF14","Burn3_TF1","Burn3_TF2","Burn3_TF3","Burn3_TF4","Burn3_TF5","Burn3_TF6","Burn3_TF7","Burn3_TF8","Burn3_TF9","Burn4_TF1","Burn4_TF2","Burn4_TF3","Burn4_TF4","Burn4_TF5","Burn4_TF6","A1_TF1","A1_TF2","A2_TF1","A2_TF2","A3_TF1","A3_TF2","A3_TF3","A4_TF1","A5_TF1","A5_TF2","A6_TF1","A6_TF2","A6_TF3","A6_TF4","A6_TF5","B1_TF1","B1_TF2","B1_TF3","B2_TF1","B2_TF2","B2_TF3","B2_TF4","B2_TF5","B2_TF6","B2_TF7","B2_TF8","B2_TF9","B2_TF10","B2_TF11","B3_TF1","B3_TF2","B3_TF3","B3_TF4","B3_TF5","B3_TF6","B3_TF7","B3_TF8","B3_TF9","B3_TF10","B3_TF11","B3_TF12","B3_TF13","B3_TF14","B3_TF15","B3_TF16","B3_TF17","B4_TF1","B4_TF2","B4_TF3","B4_TF4","B5_TF1","B5_TF2","C1_TF1","C2_TF1","C2_TF2","C2_TF3","C2_TF4","C2_TF5","C2_TF6","C3_TF1","C4_TF1","C4_TF2","C4_TF3","C4_TF4","C4_TF5","C4_TF6","C5_TF1","C5_TF2","C6_TF1","Target1","Target2","Target3","Target4","Target5","Target6","Target7","Target8","Target9","Target10","Target11","Target12","Target13","Target14","Target15","Target16","Target17","Target18","Target19","Target20","Target21","Target22","Target23","Target24","Target25","Target26","Target27","Target28","Target29","Target30","Target31","Target32","Target33","Target34","Target35","Target36","Target37","Target38","Target39","Target40","Target41","Target42","Target43","Target44","Target45","Target46","Target47","Target48","Target49","Target50","Target51","Target52","Target53","Target54","Target55","Target56","Target57","Target58","Target59","Target60","Target61","Target62","Target63","Target64","Target65","Target66","Target67","Target68","Target69","Target70","Target71","Target72","Target73","Target74","Target75","Target76","Target77","Target78","Target79","Target80","Target81","Target82","Target83","Target84","Target85","Target86","Target87","Target88","Target89","Target90","Target91","Target92","Target93","Target94","Target95","Target96","Target97","Target98","Target99","Target100","Target101","Target102","Target103","Target104","Target105","Target106","Target107","Target108","Target109","Target110","Target111","Target112","Target113","Target114","Target115","Target116","Target117","Target118","Target119","Target120","Target121","Target122","Target123","Target124","Target125","Target126","Target127","Target128","Target129","Target130","Target131","Target132","Target133","Target134","Target135","Target136","Target137","Target138","Target139","Target140","Target141","Target142","Target143","Target144","Target145","Target146","Target147","Target148","Target149","Target150","Target151","Target152","Target153","Target154","Target155","Target156","Target157","Target158","Target159","Target160","Target161","Target162","Target163","Target164","Target165","Target166","Target167","Target168","Target169","Target170","Target171","Target172","Target173","Target174","Target175","Target176","Target177","Target178","Target179","Target180","Target181","Target182","Target183","Target184","Target185","Target186","Target187","Target188","Target189","Target190","Target191","Target192","Target193","Target194","Target195","Target196","Target197","Target198","Target199","Target200","Target201","Target202","Target203","Target204","Target205","Target206","Target207","Target208","Target209","Target210","Target211","Target212","Target213","Target214","Target215","Target216","Target217","Target218","Target219","Target220","Target221","Target222","Target223","Target224","Target225","Target226","Target227","Target228","Target229","Target230","Target231","Target232","Target233","Target234","Target235","Target236","Target237","Target238","Target239","Target240","Target241","Target242","Target243","Target244","Target245","Target246","Target247","Target248","Target249","Target250","Target251","Target252","Target253","Target254","Target255","Target256","Target257","Target258","Target259","Target260","Target261","Target262","Target263","Target264","Target265","Target266","Target267","Target268","Target269","Target270","Target271","Target272","Target273","Target274","Target275","Target276","Target277","Target278","Target279","Target280","Target281","Target282","Target283","Target284","Target285","Target286","Target287","Target288","Target289","Target290","Target291","Target292","Target293","Target294","Target295","Target296","Target297","Target298","Target299","Target300","Target301","Target302","Target303","Target304","Target305","Target306","Target307","Target308","Target309","Target310","Target311","Target312","Target313","Target314","Target315","Target316","Target317","Target318","Target319","Target320","Target321","Target322","Target323","Target324","Target325","Target326","Target327","Target328","Target329","Target330","Target331","Target332","Target333","Target334","Target335","Target336","Target337","Target338","Target339","Target340","Target341","Target342","Target343","Target344","Target345","Target346","Target347","Target348","Target349","Target350","HK1","HK2","HK3","HK4","HK5","HK6","HK7","HK8","HK9","HK10"
"cell55",51,45,70,56,33,47,41,50,20,59,39,32,23,34,38,27,25,40,13,23,28,39,32,49,38,21,59,34,32,38,36,32,35,52,20,19,30,13,37,32,24,30,37,51,41,26,28,15,36,23,40,38,6,35,51,39,52,33,21,40,22,36,35,42,31,23,44,21,56,38,31,27,59,43,38,37,33,61,47,25,32,45,17,41,30,42,42,40,23,14,25,35,28,25,28,6,16,24,35,31,29,14,7,11,28,0,0,0,44,20,2,48,69,29,31,43,1,37,0,30,0,0,41,12,37,20,38,25,0,32,26,28,11,33,43,62,0,1,0,34,1,41,49,41,55,35,40,0,44,15,0,29,28,0,5,4,1,39,0,36,36,35,0,16,54,42,8,11,2,19,0,53,37,41,26,41,20,31,38,41,8,0,33,28,0,29,23,27,18,55,1,26,0,0,60,27,19,48,58,30,71,43,40,31,43,39,49,17,17,1,1,20,25,41,0,29,53,35,3,45,0,4,0,50,33,37,52,29,33,56,10,4,0,20,0,0,28,21,54,45,0,0,0,41,0,51,30,0,17,36,18,44,0,40,47,2,31,31,43,38,26,25,37,24,0,28,41,0,19,52,71,54,25,0,0,33,51,34,1,58,40,0,27,30,40,0,0,0,26,31,37,2,66,29,28,0,0,0,45,22,17,12,4,47,24,78,48,0,36,35,4,16,41,39,21,13,11,22,36,36,21,16,12,32,0,0,0,34,25,0,0,0,38,10,3,10,40,30,47,36,0,0,64,26,33,34,30,0,58,22,33,41,30,40,0,43,20,11,52,23,1,23,49,35,47,0,0,0,38,24,34,38,0,32,45,0,2,49,23,0,50,36,27,54,1,16,0,2,25,46,23,3,24,34,9,8,16,39,27,0,35,36,25,18,14,57,27,33,0,29,0,20,59,49,46,2,22,33,30,2,5,9,0,0,34,32,0,1,1,35,21,0,59,0,43,29,48,74,21,31,14,19,19,57,21,18,27,31,0,29,1,58,39,11,0,0,51,50,43,47,32,16,55,38,48
"cell56",53,42,43,56,55,57,52,49,30,79,41,54,14,36,65,27,28,57,21,21,27,33,55,36,35,37,65,48,50,41,37,42,32,29,22,19,46,50,32,25,23,26,54,60,25,33,26,25,30,21,25,5,4,19,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,1,35,0,31,35,0,0,0,0,37,2,41,0,40,3,23,30,20,0,0,0,22,2,29,0,38,20,0,38,0,42,25,50,0,22,0,0,0,45,0,64,0,0,15,29,0,0,0,29,12,13,0,0,0,0,0,0,26,0,0,0,20,0,10,0,29,49,47,23,35,39,22,54,0,58,5,2,21,30,0,0,0,0,0,25,0,1,0,54,40,24,37,38,35,44,0,52,47,45,40,58,0,0,21,33,0,38,69,21,0,0,0,12,51,0,4,42,58,26,30,49,36,23,39,15,4,0,26,49,32,27,0,56,42,0,0,36,26,0,41,31,31,0,0,38,0,34,0,0,55,44,0,0,0,26,0,0,0,36,0,0,24,0,58,0,0,22,1,19,30,53,32,0,59,45,24,38,50,29,0,4,0,32,66,33,0,76,25,40,0,2,0,0,1,28,0,38,1,22,76,52,0,46,36,11,20,54,41,0,39,0,0,34,44,0,35,26,42,3,0,0,0,0,54,6,37,0,0,53,0,0,0,0,35,67,54,0,0,40,53,20,4,42,0,0,0,0,36,0,42,7,25,33,1,31,57,27,0,0,35,26,36,2,0,0,0,44,0,0,20,37,63,12,0,30,0,0,0,0,37,0,29,35,64,43,48,0,0,0,51,0,0,0,57,0,44,14,20,19,43,30,31,0,0,22,31,51,18,66,0,41,51,47,17,0,0,0,0,44,32,14,3,3,51,19,0,67,0,58,17,41,0,0,27,16,42,0,0,0,43,0,0,3,0,3,47,57,0,30,0,50,53,42,34,35,23,57,31,57
"cell57",58,39,55,51,43,48,41,54,34,54,36,48,14,40,54,22,35,35,27,49,21,27,48,38,35,38,57,43,28,42,38,30,40,38,35,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,2,2,3,9,6,0,10,0,4,0,2,14,3,3,0,19,4,26,15,22,48,32,20,22,14,32,36,27,21,1,15,38,26,19,34,32,0,0,27,1,0,0,55,28,73,46,43,12,42,54,1,59,0,51,0,38,31,15,5,0,7,23,13,21,15,21,13,49,29,28,3,1,3,25,4,26,27,33,61,11,58,3,49,16,9,6,16,0,16,0,34,36,0,51,32,35,0,9,0,0,0,25,0,16,0,47,28,40,36,36,31,38,65,39,0,35,13,25,39,19,0,0,12,16,13,2,0,0,40,24,16,30,58,15,58,46,39,34,36,34,59,6,11,19,31,1,23,38,16,7,0,23,17,47,0,2,29,35,30,36,50,31,25,30,9,13,0,20,24,15,7,30,53,55,0,0,27,37,0,50,38,0,41,22,2,22,14,34,35,1,41,23,48,37,30,21,26,20,0,33,23,0,16,52,58,43,11,19,35,63,34,27,0,34,30,1,26,53,49,1,0,0,22,16,42,17,42,2,34,25,28,37,46,23,36,40,3,52,0,62,42,0,56,11,17,15,26,37,17,2,48,40,42,38,15,21,12,32,23,47,1,34,26,9,29,3,17,25,0,26,48,31,53,32,35,0,34,26,18,68,17,8,0,29,51,67,28,37,0,0,0,8,0,0,37,0,0,17,3,11,35,33,13,9,35,14,18,39,39,2,1,45,25,0,46,4,20,21,0,16,0,15,20,74,37,0,38,49,18,0,36,40,29,2,0,0,0,0,0,0,29,34,0,0,24,19,56,34,63,1,23,22,49,24,0,0,36,0,27,36,50,3,4,40,17,0,40,1,0,0,0,71,0,30,14,28,48,27,10,23,13,16,36,0,2,41,41,20,0,1,62,60,38,25,42,6,48,38,32
"cell58",59,52,56,84,44,54,50,34,27,66,24,40,19,34,33,38,21,37,12,47,23,29,56,34,27,56,39,30,29,38,59,46,31,58,30,11,39,24,35,22,34,47,29,59,30,29,32,5,54,22,57,42,18,49,48,34,43,19,35,24,19,20,17,44,42,31,46,35,40,46,24,44,37,48,34,22,27,37,37,26,50,67,24,14,27,32,18,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,8,25,24,0,21,23,15,19,43,0,42,0,34,0,0,43,31,29,34,37,29,3,29,17,34,32,56,42,25,1,0,6,19,6,53,27,25,38,27,77,3,58,14,28,9,14,0,8,32,8,0,0,37,0,0,3,34,0,0,0,23,2,9,0,51,50,37,27,33,23,38,44,40,52,0,30,20,0,38,29,24,16,50,2,29,0,0,41,29,14,30,45,18,51,42,21,28,33,37,49,31,30,3,3,20,18,66,0,23,47,38,0,64,0,2,15,37,43,53,60,29,22,51,11,1,0,33,0,0,40,19,62,39,0,0,5,41,0,71,35,34,0,0,34,0,3,0,0,29,20,20,0,0,14,0,0,0,39,14,4,6,3,48,58,28,19,0,0,51,33,26,3,69,40,23,42,42,48,0,0,0,16,37,26,0,54,15,35,0,2,0,0,0,35,0,21,55,31,80,58,0,45,22,1,8,25,26,22,43,0,0,55,23,1,27,20,61,3,2,3,54,29,6,0,1,44,0,32,0,0,5,39,52,13,39,0,0,43,50,18,0,54,0,0,0,0,31,0,56,18,33,53,23,19,52,55,39,25,0,0,0,33,26,29,47,7,0,0,17,39,46,21,0,48,38,32,25,4,19,0,6,18,45,39,27,0,0,0,32,30,43,19,7,47,32,12,24,23,73,18,36,0,30,0,34,48,34,62,0,32,43,75,18,0,0,0,2,34,46,0,3,1,22,39,0,26,0,47,24,36,0,28,33,28,20,0,0,0,27,23,30,0,20,1,55,49,0,51,0,69,47,64,38,49,17,37,22,40
"cell59",86,74,57,62,76,76,52,55,25,87,33,42,22,46,88,18,36,53,13,49,35,35,62,71,68,59,62,29,38,45,52,39,48,61,44,16,0,5,1,0,14,15,31,52,33,64,35,23,37,41,56,78,25,51,58,43,74,29,31,57,24,27,49,75,42,33,60,22,76,57,38,45,89,53,86,36,47,44,94,45,65,49,42,60,57,91,84,77,31,28,11,40,48,23,34,2,32,49,27,37,58,59,0,0,29,2,1,0,68,49,0,47,61,42,47,43,6,62,0,47,2,0,41,36,65,34,53,22,5,37,27,45,7,54,51,57,0,0,1,40,0,97,54,57,55,32,48,3,65,28,0,29,39,0,12,6,2,63,0,33,55,37,0,1,14,4,0,28,0,7,0,57,63,65,37,30,38,34,53,78,2,0,50,35,0,35,21,20,29,65,0,39,0,0,93,42,18,55,68,36,66,74,36,45,63,56,76,70,32,1,0,16,39,62,0,37,44,80,0,66,0,2,0,77,47,44,70,44,36,46,29,27,0,23,0,0,4,30,88,50,0,0,0,56,0,60,43,0,52,18,7,57,0,34,56,3,42,47,60,45,13,22,30,40,0,44,32,0,26,70,88,58,36,0,0,58,65,48,3,52,49,3,41,65,40,5,0,0,48,29,57,31,65,19,57,26,1,11,57,23,33,54,1,55,25,89,66,0,70,31,6,15,50,49,26,0,56,61,69,48,34,34,16,45,0,0,2,47,40,0,0,0,61,37,0,42,62,46,71,43,0,0,52,38,47,59,39,0,59,31,53,62,40,53,0,68,21,14,101,35,0,39,75,53,47,0,0,0,48,48,52,46,1,44,43,2,3,50,10,0,51,53,25,75,0,33,0,6,45,78,28,0,32,108,24,1,28,56,46,0,63,70,17,45,39,75,47,34,0,33,0,45,87,45,57,7,48,54,71,25,0,0,15,1,45,54,0,8,3,40,32,0,70,0,52,35,49,71,19,48,24,19,42,64,21,15,23,61,60,19,0,57,45,34,0,0,67,64,46,63,54,18,35,41,46
"cell60",44,57,43,58,38,36,64,42,24,71,35,47,24,33,41,26,30,38,18,32,28,37,40,45,25,53,49,47,26,15,43,33,29,42,23,22,59,35,32,21,29,24,46,63,45,18,20,27,46,29,68,33,10,40,38,25,47,32,23,59,23,43,36,46,25,28,43,25,21,47,28,37,57,62,34,18,40,56,58,26,36,61,18,43,41,44,46,45,13,6,7,15,30,15,16,16,1,0,2,0,1,0,3,0,0,1,0,0,44,19,3,48,37,30,13,45,0,39,0,27,0,1,28,34,47,31,37,16,3,23,32,34,24,40,34,31,0,0,0,32,0,61,44,28,33,40,92,2,42,23,0,29,18,0,0,7,3,3,0,30,0,0,0,41,0,0,0,26,0,15,0,37,45,38,28,33,23,31,46,36,58,0,37,14,1,28,39,28,37,59,0,47,1,0,43,37,21,30,49,16,37,60,49,38,47,51,66,32,22,4,0,10,37,37,0,47,42,39,0,37,0,0,0,46,31,45,55,29,24,52,7,1,0,14,0,0,55,39,72,40,0,4,0,48,0,42,35,37,8,1,20,0,0,1,7,40,40,21,0,8,18,3,17,16,22,15,26,0,15,57,61,30,35,0,0,22,28,23,2,61,42,19,34,46,38,2,2,0,31,33,41,0,46,24,33,0,0,0,2,1,3,0,18,56,18,54,36,0,28,19,11,15,32,48,18,34,0,0,55,34,0,33,23,40,0,0,2,47,48,2,0,0,33,0,47,0,0,20,50,44,2,0,35,22,27,49,24,0,51,25,48,30,8,28,0,35,21,8,41,21,7,34,72,39,20,0,2,0,31,17,34,56,1,0,0,29,27,51,16,0,59,29,37,35,1,32,2,2,32,3,36,31,0,0,0,37,33,69,18,1,39,33,16,14,40,51,24,32,0,23,0,39,66,29,37,2,34,31,46,28,0,0,0,0,31,43,0,2,4,21,13,0,46,0,29,28,52,0,16,29,10,21,0,11,0,16,20,33,0,13,2,50,49,0,1,1,48,68,47,27,39,22,49,41,54
"cell61",63,67,48,62,34,52,51,58,26,77,42,60,25,28,48,9,30,40,11,31,31,28,48,44,31,52,44,39,44,49,63,45,25,48,34,12,75,39,41,23,29,37,53,70,46,40,15,17,54,24,49,40,22,32,35,35,59,33,18,46,21,39,32,50,23,30,34,22,79,39,33,28,50,36,64,29,38,54,65,27,40,45,21,12,25,24,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,9,14,25,7,21,30,16,21,40,0,41,0,35,0,0,36,39,52,25,39,26,4,34,10,31,20,52,34,16,11,2,9,17,1,45,24,35,53,19,78,3,34,16,23,4,14,0,12,21,0,0,0,33,0,0,0,44,0,0,0,10,1,18,0,55,51,40,29,22,46,24,67,48,42,0,43,22,1,21,24,15,25,66,6,18,0,0,45,14,15,45,32,23,53,46,36,25,43,39,55,24,23,5,0,12,28,74,0,24,31,37,0,39,0,0,13,42,52,53,61,22,16,59,14,0,0,20,0,0,70,46,72,29,0,0,8,36,0,53,32,35,0,0,37,0,0,0,0,21,42,22,0,0,24,0,0,0,26,9,2,6,2,36,45,43,26,0,0,42,29,35,2,57,29,28,46,47,37,2,1,0,17,42,49,0,59,44,32,0,0,0,0,0,37,0,32,55,30,77,59,0,52,24,3,7,32,45,25,26,0,0,42,40,0,22,23,29,0,0,2,49,38,2,0,2,54,0,49,0,0,2,43,58,19,47,0,0,42,44,39,0,51,0,0,0,0,50,0,35,13,25,38,15,6,33,49,24,40,6,3,0,26,36,29,31,16,0,0,14,41,69,15,2,43,13,23,45,0,22,0,9,28,51,36,37,0,0,0,28,28,35,26,15,52,50,17,31,29,42,23,47,0,17,0,30,57,37,45,0,23,38,57,33,0,0,0,0,36,30,0,1,0,39,30,1,50,0,41,17,51,0,22,31,31,24,0,0,0,25,15,34,0,24,3,48,52,0,38,0,73,56,30,34,38,20,42,21,51
"cell62",54,77,74,65,58,53,82,46,34,105,57,62,23,69,53,30,48,68,15,53,18,32,79,70,60,56,81,42,52,45,49,49,57,41,27,30,2,0,0,1,0,9,4,50,48,28,48,29,56,32,86,62,25,54,35,53,56,40,51,52,35,46,34,57,52,32,46,46,65,64,31,52,68,83,61,25,35,71,64,28,75,47,45,36,56,77,41,54,36,34,29,17,44,28,35,4,39,60,32,37,61,41,0,0,37,9,1,0,92,25,2,47,52,31,32,48,0,41,0,55,1,2,47,53,71,25,50,19,0,30,45,42,20,49,56,27,0,0,0,40,0,84,41,26,59,30,87,2,61,38,0,33,32,0,13,5,3,42,0,52,44,57,0,1,5,0,0,29,3,23,0,53,33,41,49,39,27,26,49,88,2,0,46,52,1,49,26,24,41,96,2,39,0,0,54,25,14,55,58,19,79,56,54,49,48,61,57,52,47,3,5,29,33,62,0,26,48,60,0,51,0,6,4,45,45,72,60,47,52,66,22,23,0,26,0,0,3,50,57,49,0,0,0,45,0,54,27,4,40,36,4,56,0,49,39,3,33,35,34,41,21,14,25,26,0,40,67,0,22,53,65,49,25,0,0,41,43,35,7,60,47,2,40,60,34,0,3,0,43,36,24,35,55,23,34,32,21,49,68,26,47,26,3,74,33,76,52,0,71,31,2,14,32,38,16,0,42,76,63,78,34,32,21,65,0,2,2,52,40,1,0,1,47,30,2,22,35,27,68,63,4,1,82,25,38,47,11,0,53,26,43,50,41,50,0,36,19,21,51,27,16,59,73,50,54,0,1,0,33,62,41,78,1,59,59,3,7,47,25,0,74,36,39,45,0,22,0,1,35,95,41,0,32,70,13,0,34,65,31,0,65,36,17,39,34,73,23,31,0,30,0,38,65,62,56,0,41,62,73,27,0,0,33,0,38,42,0,5,6,35,33,0,50,3,33,39,58,101,27,41,29,28,52,59,35,32,43,42,46,19,2,67,64,44,0,2,89,76,27,26,73,17,61,34,51
"cell63",57,48,43,63,22,34,67,36,33,81,36,34,27,40,56,16,37,46,15,25,24,45,62,60,32,45,52,37,28,42,54,41,43,39,32,12,43,23,44,20,22,37,43,41,14,9,1,1,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,20,0,31,29,0,0,0,0,48,0,52,0,42,0,17,28,13,0,0,0,29,5,11,0,31,18,0,49,0,48,35,57,0,11,0,0,0,35,0,63,4,0,23,31,0,0,0,27,11,21,0,2,0,0,0,0,42,0,0,0,38,0,8,0,49,53,35,31,38,26,33,49,0,22,22,0,24,25,0,0,0,0,0,27,0,0,0,52,39,18,44,49,22,36,0,0,35,60,30,67,0,0,15,30,0,21,62,11,0,0,0,14,55,0,0,51,51,45,44,42,31,40,52,10,5,0,17,63,13,15,0,67,45,0,0,18,42,0,39,32,42,0,0,49,0,20,0,0,33,34,0,0,0,23,0,0,0,26,0,0,27,0,55,0,0,0,42,46,0,43,33,0,59,34,18,34,39,30,1,5,0,23,37,45,0,50,14,53,0,0,0,0,0,39,0,32,0,12,66,56,0,54,26,9,18,36,45,0,28,0,0,50,32,0,28,29,42,34,25,0,0,0,44,19,53,0,0,52,0,0,0,0,52,60,46,0,0,45,47,13,34,0,0,0,0,0,0,0,53,0,30,0,0,38,38,0,0,0,20,24,33,0,0,0,0,47,0,0,24,36,43,24,0,56,0,0,0,0,24,0,34,53,67,37,37,0,0,0,20,0,0,0,43,0,22,0,0,3,1,34,30,0,0,41,22,78,34,51,3,39,44,59,26,0,0,2,0,56,34,32,3,2,26,36,0,52,0,2,0,0,0,0,40,16,26,0,0,0,23,0,0,0,0,0,54,54,0,37,0,82,63,40,38,57,15,54,26,31
"cell64",72,51,51,52,34,59,50,34,32,93,31,73,22,33,53,23,60,31,17,34,13,30,58,48,20,54,70,38,31,24,45,46,36,56,22,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,2,0,0,0,0,18,26,0,23,0,44,31,0,0,0,0,46,0,53,0,25,2,42,22,26,0,0,0,39,3,0,0,26,3,0,46,0,25,28,25,0,18,0,0,0,56,0,62,0,0,31,32,0,0,0,23,38,18,20,0,25,30,13,0,23,0,0,0,30,0,6,0,0,40,25,29,37,35,32,42,0,4,16,0,35,35,0,0,0,0,0,30,0,0,0,52,23,9,56,43,15,69,0,0,38,46,63,12,0,0,21,33,0,20,62,9,0,0,0,17,59,0,3,35,64,37,51,60,44,29,49,19,13,0,12,45,23,0,24,80,34,0,0,23,38,0,70,47,37,35,0,42,0,43,5,3,45,0,14,0,1,16,6,6,9,11,14,0,21,0,72,0,0,0,37,71,7,38,29,2,38,49,12,39,55,21,0,2,0,28,32,42,1,54,0,60,27,16,61,66,26,46,24,4,54,0,0,56,0,66,26,15,11,34,37,13,2,52,32,47,45,36,17,18,48,30,52,0,0,0,41,29,35,0,3,29,0,0,0,0,0,57,44,0,0,16,47,22,36,0,0,0,2,5,1,0,0,0,23,0,0,49,42,0,0,0,42,39,55,0,0,0,0,63,0,2,18,32,48,16,1,47,0,0,0,0,19,0,20,32,82,36,1,17,52,21,7,0,0,0,45,0,0,0,0,0,0,28,32,0,0,19,29,65,28,48,1,25,50,66,29,0,0,44,0,24,43,76,6,3,39,26,0,54,2,0,0,0,77,0,22,21,19,0,35,0,25,0,0,39,0,1,58,42,28,42,2,50,72,48,31,39,19,40,28,38
"cell65",64,44,56,50,42,41,42,36,26,63,30,39,21,34,57,30,33,34,23,51,25,24,31,48,28,49,54,41,32,37,34,30,28,54,28,15,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,12,0,14,26,29,38,23,8,34,22,23,13,40,43,31,32,19,63,30,29,37,43,49,47,17,48,61,57,32,28,48,24,35,29,37,24,40,33,15,24,16,31,27,15,0,25,41,36,19,41,45,0,0,28,3,0,0,59,32,0,26,39,35,26,32,0,40,0,24,0,0,26,36,38,24,33,27,2,16,35,40,3,53,40,30,0,0,0,46,0,52,39,40,46,42,57,5,51,21,0,25,17,0,5,1,7,38,0,21,49,65,0,2,0,0,0,18,0,8,0,43,37,24,26,25,22,34,49,30,0,20,35,37,1,42,28,9,24,45,7,19,0,0,49,38,26,36,45,41,52,40,33,23,30,36,62,23,22,0,5,27,34,39,5,19,31,33,0,38,0,0,0,53,34,38,52,41,31,48,13,14,0,14,0,0,0,40,55,31,0,0,0,34,0,42,32,0,28,17,0,35,0,45,40,0,29,36,18,41,31,28,47,30,0,24,25,0,12,58,68,39,28,18,20,51,52,29,1,44,37,2,28,43,28,0,3,0,21,43,35,19,50,25,31,30,38,47,64,25,40,26,0,40,0,99,50,0,39,16,5,12,19,45,15,1,26,33,43,35,32,31,14,27,21,43,0,34,43,0,19,0,45,34,0,38,46,23,41,59,0,0,45,28,29,60,9,0,0,28,45,47,20,32,0,0,9,8,7,3,35,6,12,31,46,0,1,0,25,24,37,45,0,36,31,2,1,50,12,0,39,49,42,47,2,19,0,0,24,59,53,0,31,55,24,0,26,35,30,1,52,1,0,0,0,0,38,20,0,18,0,26,62,45,41,6,32,42,33,16,0,0,31,0,19,23,16,7,4,35,33,0,46,1,21,22,15,56,36,40,18,29,30,43,25,25,22,27,39,11,0,43,44,43,0,0,52,72,40,46,51,22,39,32,51
"cell66",53,49,40,54,36,35,52,47,20,55,31,24,17,20,45,21,27,53,25,36,18,40,46,38,31,41,39,32,32,27,35,33,33,29,40,10,12,16,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,11,0,24,22,0,0,0,0,30,0,40,0,36,0,16,27,16,0,0,0,22,1,0,0,23,12,0,39,0,40,24,36,0,13,0,0,0,50,0,38,2,0,13,25,0,0,0,33,25,7,0,0,0,0,0,0,28,0,0,0,18,0,4,0,0,33,24,40,23,25,19,34,0,21,14,0,30,24,0,0,0,0,0,25,0,0,0,71,23,16,40,46,15,54,0,0,30,29,35,0,0,0,24,29,0,29,42,11,0,0,0,25,27,0,5,37,42,47,41,68,26,30,40,19,15,0,13,38,21,24,0,51,40,0,0,19,35,0,44,29,35,0,0,23,0,21,0,0,30,0,0,0,0,0,0,0,0,49,0,0,14,0,37,0,0,0,31,54,0,33,25,0,33,25,30,36,41,35,1,0,0,13,26,46,0,65,0,36,18,25,36,0,0,39,0,31,0,0,0,35,0,45,16,5,17,33,44,0,30,0,0,41,22,0,24,19,33,39,45,3,0,0,33,14,34,0,0,34,0,0,0,0,2,66,48,0,0,17,32,36,31,0,0,0,0,0,0,0,0,0,19,0,0,44,24,0,0,0,19,25,40,0,0,0,0,28,0,0,18,23,49,15,0,42,0,0,0,0,17,0,39,24,53,32,33,0,0,0,32,0,0,0,33,0,0,0,0,0,0,22,25,0,0,25,32,41,34,44,3,15,32,50,21,0,0,18,0,17,41,43,1,3,38,26,0,40,0,0,0,0,0,0,20,10,28,0,0,0,25,0,0,22,0,5,50,32,0,21,0,41,56,35,32,38,15,26,26,44
